,0.525486
7121,0.701533
7122,0.702543
7123,0.701461
7124,0.701582
7125,0.701582
7126,0.699837
7127,0.700199
7128,0.702395
7129,0.699218
7130,0.697569
7131,0.697958
7132,0.697958
7133,0.703413
7134,0.703524
7135,0.709165
7136,0.709371
7137,0.716391
7138,0.717072
7139,0.717072
7140,0.715436
7141,0.713725
7142,0.723
7143,0.725961
7144,0.72275
7145,0.722413
7146,0.722413
7147,0.720648
7148,0.7193
7149,0.71746
7150,0.717255
7151,0.715789
7152,0.715359
7153,0.715359
7154,0.718871
7155,0.716332
7156,0.718288
7157,0.712058
7158,0.713671
7159,0.713521
7160,0.713521
7161,0.713526
7162,0.71449
7163,0.712421
7164,0.710755
7165,0.704166
7166,0.704104
7167,0.704104
7168,0.703334
7169,0.703059
7170,0.70402
7171,0.704622
7172,0.702144
7173,0.70222
7174,0.70222
7175,0.703069
7176,0.702889
7177,0.702282
7178,0.707631
7179,0.707709
7180,0.707967
7181,0.707967
7182,0.704804
7183,0.70807
7184,0.712119
7185,0.710376
7186,0.707414
7187,0.707169
7188,0.707169
7189,0.709358
7190,0.710578
7191,0.70813
7192,0.715154
7193,0.71635
7194,0.715231
7195,0.715231
7196,0.711794
7197,0.709615
7198,0.711974
7199,0.713638
7200,0.708541
7201,0.707489
7202,0.707489
7203,0.710227
7204,0.709706
7205,0.709403
7206,0.703485
7207,0.70807
7208,0.707689
7209,0.707689
7210,0.710399
7211,0.712365
7212,0.710919
7213,0.711896
7214,0.710381
7215,0.710381
7216,0.710381
7217,0.710182
7218,0.707772
7219,0.706317
7220,0.704493
7221,0.704493
7222,0.704493
7223,0.704493
7224,0.700827
7225,0.700329
7226,0.69633
7227,0.698592
7228,0.69346
7229,0.693142
7230,0.693142
7231,0.696976
7232,0.695287
7233,0.69763
7234,0.695434
7235,0.694203
7236,0.694601
7237,0.694601
7238,0.69469
7239,0.696328
7240,0.695016
7241,0.696597
7242,0.70031
7243,0.699347
7244,0.699347
7245,0.700101
7246,0.70124
7247,0.700138
7248,0.700864
7249,0.702092
7250,0.702235
7251,0.702235
7252,0.702319
7253,0.700749
7254,0.703151
7255,0.716589
7256,0.710886
7257,0.710273
7258,0.710273
7259,0.711936
7260,0.716127
7261,0.7168
7262,0.719994
7263,0.71614
7264,0.715392
7265,0.715392
7266,0.713809
7267,0.711506
7268,0.711389
7269,0.71203
7270,0.71141
7271,0.711592
7272,0.711592
7273,0.714648
7274,0.710126
7275,0.711035
7276,0.71272
7277,0.710182
7278,0.710101
7279,0.710101
7280,0.711283
7281,0.713297
7282,0.71438
7283,0.719644
7284,0.727643
7285,0.727397
7286,0.727397
7287,0.725005
7288,0.7227
7289,0.725163
7290,0.723249
7291,0.729198
7292,0.728194
7293,0.728194
7294,0.726335
7295,0.723851
7296,0.722721
7297,0.740922
7298,0.737218
7299,0.735781
7300,0.735781
7301,0.735202
7302,0.734311
7303,0.731261
7304,0.730148
7305,0.729203
7306,0.728674
7307,0.728674
7308,0.729695
7309,0.736901
7310,0.740247
7311,0.742572
7312,0.741743
7313,0.740316
7314,0.740316
7315,0.740132
7316,0.736855
7317,0.742115
7318,0.739388
7319,0.741526
7320,0.741485
7321,0.741485
7322,0.744114
7323,0.743025
7324,0.739519
7325,0.733848
7326,0.736757
7327,0.736578
7328,0.736578
7329,0.739765
7330,0.748374
7331,0.744352
7332,0.741065
7333,0.738299
7334,0.738514
7335,0.738514
7336,0.739555
7337,0.739284
7338,0.740826
7339,0.743273
7340,0.7423
7341,0.743901
7342,0.743901
7343,0.745443
7344,0.740881
7345,0.73645
7346,0.735713
7347,0.734646
7348,0.734422
7349,0.734422
7350,0.729703
7351,0.730223
7352,0.732595
7353,0.728422
7354,0.729004
7355,0.728725
7356,0.728725
7357,0.730426
7358,0.73042
7359,0.726678
7360,0.724635
7361,0.723717
7362,0.723783
7363,0.723783
7364,0.72584
7365,0.723476
7366,0.725189
7367,0.727691
7368,0.725718
7369,0.724719
7370,0.724719
7371,0.723924
7372,0.726187
7373,0.725977
7374,0.7275
7375,0.736144
7376,0.73714
7377,0.73714
7378,0.73724
7379,0.739358
7380,0.742341
7381,0.739519
7382,0.7347
7383,0.73511
7384,0.73511
7385,0.73783
7386,0.737732
7387,0.738236
7388,0.741095
7389,0.741293
7390,0.741592
7391,0.741592
7392,0.744419
7393,0.745026
7394,0.746361
7395,0.747275
7396,0.741576
7397,0.739533
7398,0.739533
7399,0.733541
7400,0.737762
7401,0.741444
7402,0.739916
7403,0.74265
7404,0.743163
7405,0.743163
7406,0.743262
7407,0.740324
7408,0.739875
7409,0.740944
7410,0.742785
7411,0.743337
7412,0.743337
7413,0.739943
7414,0.743152
7415,0.742495
7416,0.744549
7417,0.742633
7418,0.741961
7419,0.741961
7420,0.741741
7421,0.738539
7422,0.736675
7423,0.737311
7424,0.73609
7425,0.735841
7426,0.735841
7427,0.734169
7428,0.73567
7429,0.736399
7430,0.738967
7431,0.745095
7432,0.746347
7433,0.746347
7434,0.745865
7435,0.747401
7436,0.744951
7437,0.744948
7438,0.742937
7439,0.742779
7440,0.742779
7441,0.742322
7442,0.743989
7443,0.746152
7444,0.744688
7445,0.742782
7446,0.743387
7447,0.743387
7448,0.744358
7449,0.746904
7450,0.743912
7451,0.746595
7452,0.742424
7453,0.742666
7454,0.742666
7455,0.740488
7456,0.740357
7457,0.73858
7458,0.738836
7459,0.737191
7460,0.735835
7461,0.735889
7462,0.735727
7463,0.732864
7464,0.734101
7465,0.735537
7466,0.735586
7467,0.73524
7468,0.735132
7469,0.736757
7470,0.742611
7471,0.742446
7472,0.74042
7473,0.735919
7474,0.735841
7475,0.735646
7476,0.731957
7477,0.731888
7478,0.733703
7479,0.733579
7480,0.730762
7481,0.730946
7482,0.730941
7483,0.734498
7484,0.733708
7485,0.736223
7486,0.7373
7487,0.73567
7488,0.735781
7489,0.735781
7490,0.735229
7491,0.735478
7492,0.73474
7493,0.732963
7494,0.733323
7495,0.733563
7496,0.733568
7497,0.732145
7498,0.729283
7499,0.730058
7500,0.728558
7501,0.727794
7502,0.72812
7503,0.727146
7504,0.725155
7505,0.722001
7506,0.724034
7507,0.720448
7508,0.71921
7509,0.719321
7510,0.719994
7511,0.721662
7512,0.721425
7513,0.718435
7514,0.716936
7515,0.717257
7516,0.717257
7517,0.71719
7518,0.719135
7519,0.719391
7520,0.716463
7521,0.71803
7522,0.718401
7523,0.718546
7524,0.718236
7525,0.719834
7526,0.72338
7527,0.72235
7528,0.723029
7529,0.722953
7530,0.722648
7531,0.71922
7532,0.719932
7533,0.716607
7534,0.709675
7535,0.708153
7536,0.707914
7537,0.707914
7538,0.705574
7539,0.706437
7540,0.706691
7541,0.705378
7542,0.701262
7543,0.701066
7544,0.701804
7545,0.701164
7546,0.701644
7547,0.698088
7548,0.698373
7549,0.699966
7550,0.70043
7551,0.700378
7552,0.701508
7553,0.700697
7554,0.697297
7555,0.700653
7556,0.704126
7557,0.704722
7558,0.704622
7559,0.702469
7560,0.704722
7561,0.705015
7562,0.701971
7563,0.6988
7564,0.699088
7565,0.699105
7566,0.701223
7567,0.702585
7568,0.702938
7569,0.690799
7570,0.692502
7571,0.692473
7572,0.692473
7573,0.691628
7574,0.692521
7575,0.692413
7576,0.690534
7577,0.691009
7578,0.691133
7579,0.691133
7580,0.690978
7581,0.690164
7582,0.688565
7583,0.690288
7584,0.691419
7585,0.690942
7586,0.690942
