,0.000000000000000000e+00.136
2098,17.4
2099,19.6
2100,20.25
2101,16.049999999999997
2102,13.05
2103,11.1
2104,6.5
2105,1.3
2106,0.25
2107,1.7
2108,0.4
2109,2.1
2110,0.35
2111,0.05
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.2
2205,0.65
2206,1.25
2207,2.3
2208,4.15
2209,5.9
2210,6.05
2211,6.6
2212,9.3
2213,11.149999999999999
2214,11.4
2215,6.8
2216,7.55
2217,7.0
2218,7.0
2219,7.0
2220,7.15
2221,6.3
2222,5.6
2223,6.1
2224,8.5
2225,10.35
2226,12.8
2227,13.15
2228,15.75
2229,15.55
2230,14.85
2231,15.35
2232,17.35
2233,17.2
2234,16.0
2235,14.4
2236,12.649999999999999
2237,10.2
2238,8.65
2239,9.1
2240,7.15
2241,5.95
2242,5.15
2243,1.2
2244,0.4
2245,0.4
2246,0.3
2247,0.2
2248,0.15000000000000002
2249,0.1
2250,0.1
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.45
2348,4.5
2349,5.1
2350,7.0
2351,8.2
2352,7.25
2353,9.65
2354,9.399999999999999
2355,8.5
2356,6.75
2357,8.7
2358,5.949999999999999
2359,0.7
2360,1.25
2361,0.8
2362,0.6
2363,0.6499999999999999
2364,1.05
2365,0.9
2366,0.45
2367,0.15000000000000002
2368,0.15000000000000002
2369,0.25
2370,0.8
2371,1.7
2372,1.15
2373,1.5
2374,2.15
2375,2.25
2376,1.95
2377,4.85
2378,7.45
2379,6.6
2380,6.9
2381,8.35
2382,4.65
2383,0.65
2384,0.8
2385,0.35
2386,0.2
2387,0.0
2388,0.4
2389,2.15
2390,2.75
2391,2.95
2392,4.6
2393,0.5
2394,0.1
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.6000000000000001
2491,4.4
2492,7.3
2493,9.75
2494,12.35
2495,14.85
2496,16.85
2497,18.5
2498,20.75
2499,22.95
2500,24.7
2501,26.15
2502,27.75
2503,28.4
2504,29.35
2505,30.25
2506,31.85
2507,33.150000000000006
2508,34.35
2509,34.4
2510,34.3
2511,34.85
2512,35.25
2513,35.95
2514,35.95
2515,37.4
2516,37.650000000000006
2517,37.349999999999994
2518,37.65
2519,37.75
2520,37.3
2521,37.1
2522,36.5
2523,36.1
2524,35.650000000000006
2525,35.150000000000006
2526,34.5
2527,34.25
2528,33.05
2529,31.9
2530,30.5
2531,28.799999999999997
2532,27.95
2533,27.5
2534,26.8
2535,25.299999999999997
2536,23.75
2537,22.15
2538,20.049999999999997
2539,17.8
2540,15.75
2541,13.7
2542,11.4
2543,9.2
2544,7.15
2545,3.5
2546,0.1
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.25
2635,3.3499999999999996
2636,6.65
2637,8.95
2638,10.95
2639,12.85
2640,15.1
2641,16.5
2642,17.55
2643,19.85
2644,20.95
2645,21.4
2646,22.85
2647,26.75
2648,27.4
2649,28.1
2650,28.5
2651,29.4
2652,30.75
2653,32.0
2654,33.15
2655,34.05
2656,35.1
2657,35.5
2658,35.599999999999994
2659,35.3
2660,35.55
2661,35.349999999999994
2662,35.5
2663,35.5
2664,35.2
2665,34.6
2666,34.55
2667,34.150000000000006
2668,34.2
2669,33.95
2670,32.900000000000006
2671,31.55
2672,30.3
2673,29.85
2674,29.4
2675,27.6
2676,27.049999999999997
2677,27.65
2678,25.5
2679,24.549999999999997
2680,22.9
2681,21.35
2682,19.549999999999997
2683,17.25
2684,15.05
2685,12.85
2686,10.75
2687,8.45
2688,6.9
2689,3.65
2690,0.25
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,0.0
2744,0.0
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.05
2779,2.75
2780,6.2
2781,8.15
2782,9.75
2783,3.3499999999999996
2784,8.9
2785,15.399999999999999
2786,9.5
2787,15.55
2788,17.05
2789,24.5
2790,22.4
2791,18.7
2792,19.9
2793,20.7
2794,18.85
2795,21.0
2796,24.85
2797,23.85
2798,20.2
2799,19.049999999999997
2800,15.549999999999997
2801,10.25
2802,8.899999999999999
2803,10.6
2804,10.25
2805,10.05
2806,9.85
2807,10.05
2808,15.3
2809,29.1
2810,24.75
2811,19.6
2812,25.5
2813,26.5
2814,22.3
2815,17.6
2816,16.1
2817,16.25
2818,18.6
2819,18.5
2820,16.6
2821,12.95
2822,14.6
2823,15.25
2824,15.9
2825,15.8
2826,15.45
2827,13.85
2828,10.0
2829,7.050000000000001
2830,3.45
2831,0.4499999999999999
2832,0.05
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.0
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.05
2926,0.6
2927,1.5499999999999998
2928,1.05
2929,0.6499999999999999
2930,2.3
2931,8.899999999999999
2932,10.1
2933,10.85
2934,9.45
2935,12.3
2936,11.2
2937,9.5
2938,8.85
2939,8.75
2940,7.85
2941,5.15
2942,5.45
2943,2.85
2944,0.65
2945,0.35
2946,0.75
2947,4.85
2948,2.45
2949,0.30000000000000004
2950,0.85
2951,0.55
2952,3.5
2953,1.35
2954,1.45
2955,2.4000000000000004
2956,3.5
2957,3.4000000000000004
2958,2.75
2959,6.0
2960,8.1
2961,9.8
2962,12.35
2963,14.4
2964,9.9
2965,0.9
2966,1.0
2967,0.9
2968,0.45
2969,0.3
2970,0.2
2971,0.2
2972,0.2
2973,0.1
2974,0.1
2975,0.05
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.35
3072,2.95
3073,4.3
3074,2.1
3075,1.3
3076,0.2
3077,0.05
3078,0.6000000000000001
3079,2.25
3080,3.0
3081,5.199999999999999
3082,4.9
3083,8.05
3084,10.2
3085,11.6
3086,11.5
3087,10.3
3088,8.1
3089,7.199999999999999
3090,6.15
3091,5.15
3092,6.449999999999999
3093,8.7
3094,11.8
3095,13.5
3096,16.35
3097,16.799999999999997
3098,17.0
3099,17.55
3100,18.15
3101,17.25
3102,20.7
3103,23.45
3104,20.3
3105,17.05
3106,13.05
3107,9.05
3108,6.4
3109,10.95
3110,9.4
3111,14.45
3112,14.899999999999999
3113,20.1
3114,13.8
3115,9.55
3116,7.3
3117,5.4
3118,1.9
3119,0.55
3120,0.15000000000000002
3121,0.05
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.25
3212,1.4
3213,4.15
3214,5.85
3215,6.85
3216,8.15
3217,8.5
3218,8.899999999999999
3219,9.149999999999999
3220,7.95
3221,6.25
3222,3.3
3223,1.7
3224,1.55
3225,1.0
3226,3.4000000000000004
3227,3.25
3228,1.55
3229,1.45
3230,2.55
3231,2.6500000000000004
3232,1.8
3233,2.45
3234,3.8
3235,3.6
3236,5.65
3237,5.199999999999999
3238,4.9
3239,5.15
3240,2.45
3241,3.3
3242,1.7999999999999998
3243,3.55
3244,2.15
3245,1.5
3246,1.35
3247,1.45
3248,2.1
3249,2.8
3250,1.4
3251,1.4
3252,1.2999999999999998
3253,1.35
3254,2.2
3255,1.65
3256,1.9
3257,3.4000000000000004
3258,3.9
3259,1.5
3260,0.15000000000000002
3261,0.05
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,0.0
3347,0.0
3348,0.0
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3353,0.0
3354,0.0
3355,0.2
3356,4.75
3357,7.4
3358,9.0
3359,10.75
3360,8.5
3361,9.4
3362,10.35
3363,11.1
3364,12.15
3365,13.0
3366,13.3
3367,15.05
3368,18.7
3369,21.5
3370,24.45
3371,27.65
3372,30.6
3373,32.400000000000006
3374,34.3
3375,35.599999999999994
3376,35.9
3377,34.849999999999994
3378,35.15
3379,34.95
3380,35.400000000000006
3381,36.099999999999994
3382,36.65
3383,37.3
3384,37.1
3385,35.15
3386,35.25
3387,34.900000000000006
3388,34.65
3389,34.05
3390,33.95
3391,33.7
3392,33.2
3393,32.3
3394,31.35
3395,30.5
3396,29.5
3397,28.25
3398,27.3
3399,25.9
3400,24.299999999999997
3401,22.85
3402,20.6
3403,18.4
3404,16.55
3405,14.4
3406,12.35
3407,10.0
3408,7.9
3409,4.5
3410,0.35
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3419,0.0
3420,0.0
3421,0.0
3422,0.0
3423,0.0
3424,0.0
3425,0.0
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,0.0
3448,0.0
3449,0.0
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,0.0
3466,0.0
3467,0.0
3468,0.0
3469,0.0
3470,0.0
3471,0.0
3472,0.0
3473,0.0
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,0.0
3488,0.0
3489,0.0
3490,0.0
3491,0.0
3492,0.0
3493,0.0
3494,0.0
3495,0.0
3496,0.0
3497,0.0
3498,0.75
3499,4.8
3500,7.4
3501,9.8
3502,12.149999999999999
3503,14.5
3504,16.5
3505,18.75
3506,20.95
3507,23.15
3508,24.7
3509,26.6
3510,27.7
3511,28.799999999999997
3512,30.4
3513,31.25
3514,31.95
3515,32.25
3516,33.05
3517,34.0
3518,34.75
3519,35.85
3520,36.4
3521,36.4
3522,36.35
3523,38.2
3524,37.45
3525,36.2
3526,35.1
3527,32.95
3528,33.05
3529,37.25
3530,36.55
3531,36.150000000000006
3532,36.55
3533,36.5
3534,35.85
3535,34.2
3536,32.05
3537,30.95
3538,30.25
3539,29.05
3540,28.65
3541,28.85
3542,27.7
3543,26.7
3544,25.1
3545,22.95
3546,20.95
3547,18.9
3548,16.85
3549,14.95
3550,13.0
3551,11.0
3552,8.75
3553,5.7
3554,0.95
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,0.0
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.5
3643,4.4
3644,7.25
3645,9.5
3646,11.95
3647,14.2
3648,16.3
3649,18.25
3650,20.25
3651,21.9
3652,24.2
3653,27.45
3654,28.25
3655,27.9
3656,29.2
3657,29.75
3658,30.05
3659,31.0
3660,32.599999999999994
3661,34.25
3662,35.35
3663,36.5
3664,37.15
3665,37.9
3666,37.349999999999994
3667,36.15
3668,36.5
3669,36.65
3670,36.55
3671,36.1
3672,36.4
3673,35.95
3674,35.3
3675,35.0
3676,34.6
3677,34.0
3678,34.150000000000006
3679,33.25
3680,31.8
3681,31.0
3682,30.45
3683,29.75
3684,29.2
3685,29.5
3686,28.0
3687,24.049999999999997
3688,21.55
3689,18.75
3690,16.95
3691,18.1
3692,17.1
3693,15.0
3694,12.8
3695,10.6
3696,8.7
3697,5.85
3698,1.35
3699,0.05
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.0
3705,0.0
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.0
3728,0.0
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.0
3753,0.0
3754,0.0
3755,0.0
3756,0.0
3757,0.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,0.0
3777,0.0
3778,0.0
3779,0.0
3780,0.0
3781,0.0
3782,0.0
3783,0.0
3784,0.0
3785,0.0
3786,0.0
3787,0.75
3788,1.05
3789,3.05
3790,8.5
3791,14.05
3792,13.75
3793,12.65
3794,14.25
3795,15.6
3796,16.1
3797,16.55
3798,17.1
3799,19.85
3800,20.55
3801,22.799999999999997
3802,24.65
3803,26.25
3804,27.05
3805,20.4
3806,13.95
3807,12.75
3808,14.6
3809,28.1
3810,19.5
3811,34.2
3812,33.650000000000006
3813,32.05
3814,24.65
3815,25.0
3816,23.05
3817,22.85
3818,24.5
3819,25.799999999999997
3820,27.4
3821,28.75
3822,29.549999999999997
3823,24.8
3824,27.65
3825,29.35
3826,28.25
3827,27.65
3828,25.3
3829,24.85
3830,24.45
3831,23.049999999999997
3832,21.2
3833,19.1
3834,17.25
3835,15.05
3836,13.35
3837,12.15
3838,10.6
3839,9.35
3840,8.1
3841,6.1
3842,1.65
3843,0.4
3844,0.0
3845,0.0
3846,0.0
3847,0.0
3848,0.0
3849,0.0
3850,0.0
3851,0.0
3852,0.0
3853,0.0
3854,0.0
3855,0.0
3856,0.0
3857,0.0
3858,0.0
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,0.0
3874,0.0
3875,0.0
3876,0.0
3877,0.0
3878,0.0
3879,0.0
3880,0.0
3881,0.0
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.0
3896,0.0
3897,0.0
3898,0.0
3899,0.0
3900,0.0
3901,0.0
3902,0.0
3903,0.0
3904,0.0
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,0.0
3930,0.5
3931,4.35
3932,7.199999999999999
3933,9.5
3934,11.75
3935,14.2
3936,16.4
3937,17.95
3938,19.95
3939,21.85
3940,23.35
3941,26.45
3942,27.55
3943,27.55
3944,28.0
3945,28.65
3946,30.049999999999997
3947,31.15
3948,32.15
3949,32.7
3950,32.95
3951,33.849999999999994
3952,34.35
3953,34.85
3954,35.3
3955,35.3
3956,35.45
3957,35.3
3958,35.1
3959,34.7
3960,34.35
3961,34.35
3962,34.75
3963,34.6
3964,34.349999999999994
3965,34.15
3966,33.4
3967,32.75
3968,32.5
3969,32.150000000000006
3970,31.95
3971,31.25
3972,29.7
3973,26.85
3974,24.75
3975,23.4
3976,21.9
3977,20.25
3978,18.05
3979,8.149999999999999
3980,6.55
3981,5.85
3982,8.2
3983,8.55
3984,6.2
3985,0.15000000000000002
3986,0.05
3987,0.0
3988,0.0
3989,0.0
3990,0.0
3991,0.0
3992,0.0
3993,0.0
3994,0.0
3995,0.0
3996,0.0
3997,0.0
3998,0.0
3999,0.0
4000,0.0
4001,0.0
4002,0.0
4003,0.0
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,0.0
4015,0.0
4016,0.0
4017,0.0
4018,0.0
4019,0.0
4020,0.0
4021,0.0
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0
4038,0.0
4039,0.0
4040,0.0
4041,0.0
4042,0.0
4043,0.0
4044,0.0
4045,0.0
