,load
14112,25250.0
14120,24063.0
14128,23551.0
14136,23376.0
14144,23117.0
14152,23253.0
14160,24212.0
14168,25831.0
14176,27335.0
14184,28673.0
14192,30164.0
14200,31141.0
14208,32161.0
14216,33238.0
14224,34236.0
14232,34973.0
14240,35416.0
14248,35365.0
14256,34394.0
14264,33609.0
14272,32358.0
14280,30094.0
14288,27480.0
14296,25341.0
14304,23784.0
14312,22661.0
14320,22240.0
14328,21890.0
14336,21831.0
14344,21602.0
14352,22209.0
14360,23078.0
14368,23992.0
14376,24977.0
14384,26035.0
14392,27180.0
14400,28531.0
14408,29879.0
14416,31082.0
14424,32113.0
14432,33038.0
14440,33302.0
14448,32693.0
14456,32193.0
14464,31141.0
14472,28431.0
14480,25731.0
14488,23712.0
14496,22494.0
14504,21766.0
14512,21766.0
14520,22072.0
14528,23353.0
14536,24585.0
14544,26109.0
14552,27188.0
14560,28136.0
14568,28915.0
14576,29585.0
14584,30130.0
14592,30962.0
14600,31980.0
14608,32986.0
14616,33847.0
14624,34352.0
14632,34442.0
14640,33765.0
14648,33748.0
14656,32541.0
14664,29630.0
14672,26864.0
14680,24877.0
14688,23603.0
14696,22797.0
14704,22722.0
14712,22881.0
14720,23727.0
14728,24986.0
14736,26647.0
14744,27812.0
14752,28757.0
14760,29324.0
14768,30066.0
14776,30972.0
14784,31986.0
14792,33027.0
14800,33682.0
14808,33921.0
14816,33802.0
14824,33394.0
14832,33400.0
14840,32302.0
14848,29601.0
14856,26967.0
14864,24971.0
14872,23877.0
14880,23175.0
14888,22790.0
14896,22963.0
14904,23779.0
14912,25019.0
14920,26455.0
14928,27316.0
14936,28335.0
14944,28967.0
14952,29534.0
14960,30113.0
14968,30662.0
14976,31707.0
14984,32383.0
14992,33141.0
15000,33505.0
15008,33413.0
15016,32750.0
15024,32354.0
15032,31289.0
15040,28761.0
15048,26171.0
15056,24195.0
15064,22939.0
15072,22185.0
15080,22025.0
15088,22172.0
15096,23306.0
15104,24736.0
15112,26334.0
15120,27449.0
15128,28181.0
15136,28758.0
15144,29075.0
15152,29214.0
15160,29949.0
15168,30600.0
15176,30954.0
15184,31376.0
15192,31435.0
15200,31424.0
15208,30891.0
15216,31242.0
15224,30793.0
15232,28573.0
15240,26155.0
15248,24335.0
15256,23044.0
15264,22170.0
15272,21732.0
15280,21999.0
15288,22965.0
15296,24437.0
15304,25855.0
15312,27261.0
15320,27893.0
15328,28453.0
15336,28546.0
15344,28837.0
15352,29413.0
15360,30102.0
15368,30453.0
15376,30851.0
15384,30598.0
15392,30404.0
15400,30262.0
15408,30494.0
15416,30155.0
15424,28355.0
15432,26189.0
15440,24389.0
15448,23123.0
15456,22337.0
15464,21954.0
15472,21834.0
15480,22124.0
15488,22320.0
15496,23385.0
15504,24842.0
15512,25633.0
15520,26159.0
15528,26350.0
15536,26487.0
15544,26636.0
15552,26871.0
15560,27276.0
15568,27738.0
15576,28141.0
15584,28265.0
15592,28196.0
15600,28831.0
15608,28604.0
15616,27197.0
15624,25392.0
15632,23804.0
15640,22825.0
15648,22051.0
15656,21602.0
15664,21464.0
15672,21560.0
15680,21383.0
15688,21877.0
15696,22695.0
15704,23405.0
15712,23936.0
15720,24268.0
15728,24480.0
15736,24748.0
15744,25216.0
15752,26032.0
15760,26957.0
15768,27861.0
15776,28291.0
15784,28225.0
15792,28872.0
15800,28570.0
15808,26674.0
15816,24380.0
15824,22686.0
15832,21811.0
15840,21375.0
15848,21532.0
15856,21924.0
15864,23035.0
15872,24502.0
15880,26183.0
15888,27318.0
15896,28079.0
15904,28591.0
15912,28743.0
15920,28584.0
15928,29004.0
15936,29548.0
15944,30122.0
15952,30357.0
15960,30466.0
15968,30651.0
15976,30516.0
15984,30831.0
15992,30194.0
16000,27848.0
16008,25412.0
16016,23636.0
16024,22559.0
16032,21840.0
16040,21558.0
16048,21813.0
16056,22764.0
16064,24037.0
16072,25554.0
16080,26493.0
16088,27124.0
16096,27811.0
16104,28053.0
16112,27987.0
16120,28130.0
16128,28443.0
16136,28870.0
16144,29365.0
16152,29588.0
16160,29676.0
16168,29713.0
16176,30321.0
16184,29912.0
16192,27699.0
16200,25338.0
16208,23679.0
16216,22583.0
16224,21897.0
16232,21694.0
16240,21960.0
16248,22997.0
16256,24336.0
16264,25866.0
16272,26912.0
16280,27448.0
16288,27514.0
16296,27422.0
16304,27126.0
16312,27343.0
16320,27672.0
16328,27932.0
16336,28057.0
16344,28401.0
16352,28730.0
16360,28970.0
16368,29763.0
16376,29595.0
16384,27532.0
16392,25133.0
16400,23457.0
16408,22418.0
16416,21714.0
16424,21495.0
16432,21808.0
16440,22711.0
16448,23928.0
16456,25401.0
16464,26502.0
16472,27154.0
16480,27630.0
16488,27637.0
16496,27615.0
16504,28041.0
16512,28582.0
16520,29082.0
16528,29532.0
16536,30089.0
16544,30308.0
16552,30269.0
16560,30621.0
16568,30318.0
16576,28160.0
16584,25772.0
16592,24097.0
16600,23121.0
16608,22382.0
16616,21899.0
16624,22052.0
16632,22902.0
16640,24026.0
16648,25657.0
16656,26927.0
16664,27878.0
16672,28756.0
16680,29539.0
16688,30015.0
16696,30836.0
16704,31642.0
16712,32294.0
16720,32885.0
16728,33161.0
16736,32977.0
16744,32404.0
16752,32297.0
16760,31703.0
16768,29544.0
16776,26997.0
16784,24979.0
16792,23628.0
16800,22696.0
16808,22123.0
16816,21977.0
16824,22088.0
16832,22201.0
16840,23278.0
16848,24421.0
16856,25524.0
16864,26607.0
16872,27564.0
16880,28547.0
16888,29314.0
16896,30409.0
16904,31316.0
16912,32051.0
16920,32604.0
16928,32791.0
16936,32523.0
16944,32387.0
16952,31934.0
16960,29858.0
16968,27365.0
16976,25124.0
16984,23640.0
16992,22869.0
17000,22212.0
17008,21867.0
17016,21742.0
17024,21686.0
17032,22562.0
17040,23802.0
17048,25331.0
17056,27091.0
17064,29000.0
17072,30824.0
17080,32439.0
17088,33928.0
17096,35486.0
17104,36988.0
17112,38098.0
17120,38497.0
17128,37682.0
17136,36950.0
17144,36088.0
17152,33106.0
17160,29689.0
17168,27011.0
17176,25193.0
17184,24063.0
17192,23453.0
17200,23613.0
17208,24762.0
17216,26060.0
17224,28665.0
17232,31139.0
17240,33347.0
17248,35721.0
17256,37813.0
17264,39283.0
17272,40999.0
17280,42549.0
17288,43770.0
17296,44237.0
17304,44454.0
17312,44002.0
17320,42505.0
17328,41560.0
17336,39776.0
17344,35958.0
17352,32050.0
17360,29230.0
17368,27287.0
17376,25912.0
17384,25183.0
17392,25121.0
17400,25910.0
17408,27226.0
17416,29231.0
17424,30820.0
17432,32310.0
17440,33749.0
17448,35294.0
17456,36529.0
17464,38077.0
17472,39266.0
17480,40214.0
17488,40868.0
17496,40880.0
17504,40336.0
17512,39199.0
17520,38172.0
17528,36779.0
17536,33552.0
17544,30215.0
17552,27767.0
17560,26064.0
17568,24943.0
17576,24359.0
17584,24423.0
17592,25243.0
17600,26482.0
17608,28293.0
17616,29839.0
17624,31518.0
17632,32869.0
17640,34079.0
17648,35165.0
17656,36582.0
17664,37667.0
17672,38698.0
17680,39448.0
17688,39527.0
17696,38896.0
17704,37665.0
17712,36641.0
17720,35352.0
17728,32271.0
17736,29166.0
17744,26803.0
17752,25236.0
17760,24235.0
17768,23781.0
17776,24207.0
17784,25077.0
17792,26338.0
17800,27900.0
17808,29125.0
17816,30654.0
17824,31658.0
17832,32596.0
17840,33466.0
17848,35041.0
17856,37110.0
17864,37955.0
17872,38265.0
17880,37889.0
17888,36855.0
17896,35975.0
17904,34883.0
17912,31977.0
17920,28929.0
17928,26655.0
17936,25207.0
17944,24208.0
17952,23705.0
17960,23814.0
17968,24617.0
17976,25783.0
17984,27346.0
17992,28774.0
18000,29858.0
18008,30887.0
18016,31645.0
18024,32462.0
18032,33333.0
18040,34680.0
18048,35497.0
18056,36253.0
18064,36458.0
18072,36083.0
18080,35223.0
18088,34502.0
18096,33582.0
18104,31121.0
18112,28501.0
18120,26386.0
18128,25054.0
18136,24150.0
18144,23481.0
18152,22978.0
18160,23113.0
18168,23152.0
18176,24155.0
18184,25700.0
18192,26954.0
18200,28307.0
18208,29631.0
18216,30838.0
18224,32090.0
18232,33337.0
18240,34697.0
18248,35828.0
18256,36416.0
18264,36310.0
18272,35428.0
18280,34578.0
18288,33493.0
18296,31058.0
18304,28483.0
18312,26260.0
18320,24647.0
18328,23516.0
18336,22822.0
18344,22525.0
18352,22369.0
18360,22078.0
18368,23062.0
18376,24630.0
18384,25973.0
18392,27692.0
18400,29603.0
18408,31239.0
18416,32901.0
18424,34785.0
18432,36380.0
18440,37630.0
18448,38415.0
18456,38450.0
18464,37527.0
18472,36632.0
18480,35506.0
18488,32559.0
18496,29440.0
18504,27062.0
18512,25432.0
18520,24444.0
18528,23972.0
18536,24202.0
18544,25151.0
18552,26535.0
18560,28712.0
18568,30720.0
18576,32193.0
18584,34271.0
18592,36278.0
18600,37932.0
18608,39912.0
18616,41548.0
18624,42716.0
18632,43232.0
18640,43239.0
18648,42604.0
18656,41692.0
18664,41100.0
18672,39477.0
18680,35889.0
18688,32216.0
18696,29451.0
18704,27488.0
18712,26172.0
18720,25494.0
18728,25548.0
18736,26415.0
18744,27728.0
18752,29488.0
18760,31134.0
18768,32890.0
18776,34847.0
18784,36645.0
18792,37974.0
18800,39552.0
18808,41050.0
18816,42292.0
18824,42998.0
18832,42950.0
18840,42386.0
18848,41317.0
18856,40218.0
18864,38520.0
18872,34998.0
18880,31315.0
18888,28537.0
18896,26633.0
18904,25441.0
18912,24801.0
18920,24808.0
18928,25713.0
18936,26893.0
18944,28644.0
18952,30193.0
18960,31768.0
18968,33484.0
18976,35095.0
18984,36648.0
18992,38425.0
19000,39875.0
19008,41052.0
19016,41841.0
19024,41976.0
19032,41586.0
19040,40198.0
19048,38936.0
19056,37371.0
19064,34009.0
19072,30543.0
19080,27923.0
19088,26186.0
19096,24991.0
19104,24350.0
19112,24470.0
19120,25428.0
19128,26614.0
19136,28341.0
19144,29743.0
19152,31114.0
19160,32713.0
19168,34144.0
19176,35431.0
19184,37159.0
19192,38686.0
19200,39870.0
19208,40745.0
19216,40912.0
19224,40460.0
19232,39375.0
19240,38308.0
19248,36835.0
19256,33641.0
19264,30365.0
19272,28060.0
19280,26465.0
19288,25356.0
19296,24750.0
19304,24780.0
19312,25860.0
19320,26937.0
19328,28413.0
19336,30014.0
19344,31452.0
19352,32847.0
19360,34142.0
19368,34848.0
19376,35933.0
19384,37050.0
19392,38097.0
19400,38883.0
19408,39063.0
19416,38513.0
19424,37193.0
19432,36145.0
19440,34871.0
19448,32230.0
19456,29472.0
19464,27198.0
19472,25526.0
19480,24410.0
19488,23679.0
19496,23423.0
19504,23721.0
19512,23841.0
19520,24707.0
19528,25977.0
19536,27024.0
19544,28120.0
19552,29199.0
19560,30134.0
19568,31085.0
19576,32226.0
19584,33018.0
19592,33909.0
19600,34462.0
19608,34447.0
19616,33638.0
19624,32986.0
19632,32079.0
19640,30517.0
19648,28216.0
19656,25670.0
19664,24512.0
19672,23503.0
19680,22866.0
19688,22605.0
19696,22639.0
19704,22367.0
19712,22749.0
19720,23792.0
19728,24910.0
19736,25893.0
19744,26633.0
19752,27301.0
19760,28415.0
19768,29296.0
19776,30472.0
19784,31647.0
19792,32268.0
19800,32591.0
19808,32013.0
19816,31481.0
19824,30825.0
19832,28915.0
19840,26699.0
19848,24861.0
19856,23731.0
19864,22821.0
19872,22271.0
19880,22128.0
19888,22593.0
19896,22574.0
19904,23088.0
19912,23767.0
19920,24938.0
19928,26004.0
19936,26851.0
19944,27564.0
19952,28536.0
19960,29298.0
19968,30145.0
19976,31116.0
19984,31748.0
19992,31774.0
20000,31027.0
20008,30365.0
20016,29382.0
20024,28127.0
20032,26302.0
20040,24633.0
20048,23377.0
20056,22898.0
20064,22567.0
20072,22900.0
20080,24335.0
20088,25606.0
20096,27011.0
20104,27957.0
20112,28776.0
20120,29653.0
20128,30345.0
20136,30941.0
20144,32036.0
20152,32827.0
20160,33490.0
20168,34256.0
20176,34748.0
20184,34676.0
20192,34030.0
20200,33605.0
20208,32626.0
20216,29901.0
20224,27261.0
20232,25383.0
20240,24189.0
20248,23610.0
20256,23210.0
20264,23481.0
20272,24369.0
20280,25397.0
20288,26792.0
20296,28156.0
20304,29131.0
20312,29687.0
20320,30095.0
20328,30594.0
20336,31527.0
20344,32535.0
20352,33482.0
20360,34295.0
20368,34393.0
20376,34394.0
20384,33740.0
20392,33403.0
20400,32717.0
20408,30133.0
20416,27473.0
20424,25550.0
20432,24260.0
20440,23707.0
20448,23300.0
20456,23582.0
20464,24512.0
20472,25699.0
20480,27289.0
20488,28560.0
20496,29513.0
20504,30160.0
20512,30792.0
20520,31258.0
20528,32478.0
20536,33279.0
20544,33980.0
20552,34889.0
20560,35200.0
20568,35034.0
20576,34407.0
20584,34096.0
20592,33399.0
20600,30769.0
20608,28165.0
20616,26138.0
20624,24792.0
20632,24026.0
20640,23797.0
20648,24009.0
20656,24949.0
20664,25869.0
20672,27337.0
20680,28556.0
20688,29590.0
20696,30305.0
20704,31148.0
20712,36192.0
20720,35979.0
20728,35093.0
20736,34422.0
20744,33707.0
20752,31468.0
20760,28968.0
20768,26868.0
20776,24277.0
20784,23579.0
20792,23383.0
20800,23579.0
20808,23858.0
20816,24704.0
20824,25790.0
20832,26862.0
20840,27946.0
20848,29024.0
20856,30003.0
20864,31004.0
20872,31783.0
20880,32818.0
20888,33668.0
20896,34217.0
20904,34231.0
20912,33371.0
20920,32686.0
20928,32005.0
20936,30010.0
20944,27868.0
20952,25933.0
20960,24525.0
20968,23643.0
20976,22976.0
20984,23030.0
20992,23047.0
21000,22412.0
21008,23104.0
21016,23821.0
21024,25035.0
21032,25859.0
21040,26728.0
21048,27606.0
21056,28343.0
21064,29382.0
21072,30530.0
21080,31504.0
21088,32464.0
21096,32859.0
21104,32407.0
21112,32112.0
21120,31682.0
21128,29383.0
21136,26856.0
21144,25305.0
21152,24174.0
21160,23330.0
21168,22657.0
21176,22831.0
21184,23717.0
21192,25298.0
21200,27147.0
21208,28733.0
21216,29721.0
21224,30633.0
21232,31350.0
21240,31990.0
21248,33142.0
21256,34116.0
21264,35375.0
21272,36462.0
21280,36970.0
21288,36757.0
21296,35756.0
21304,35076.0
21312,34022.0
21320,31066.0
21328,28003.0
21336,25788.0
21344,24340.0
21352,23635.0
21360,23114.0
21368,23429.0
21376,24575.0
21384,25848.0
21392,27350.0
21400,28580.0
21408,29508.0
21416,30051.0
21424,30995.0
21432,31656.0
21440,32954.0
21448,34325.0
21456,35605.0
21464,36408.0
21472,36976.0
21480,36840.0
21488,36070.0
21496,35377.0
21504,34303.0
21512,31410.0
21520,28380.0
21528,26394.0
21536,25068.0
21544,24132.0
21552,23698.0
21560,23931.0
21568,24752.0
21576,25684.0
21584,27548.0
21592,28994.0
21600,30095.0
21608,31297.0
21616,32559.0
21624,33609.0
21632,35533.0
21640,37328.0
21648,38919.0
21656,40107.0
21664,40624.0
21672,40318.0
21680,39291.0
21688,38213.0
21696,36698.0
21704,33325.0
21712,29966.0
21720,27466.0
21728,25736.0
21736,24755.0
21744,24387.0
21752,24332.0
21760,24962.0
21768,26213.0
21776,27994.0
21784,29726.0
21792,30959.0
21800,32232.0
21808,33940.0
21816,35514.0
21824,37253.0
21832,38740.0
21840,40271.0
21848,41180.0
21856,41472.0
21864,40979.0
21872,39784.0
21880,38596.0
21888,36939.0
21896,33456.0
21904,30079.0
21912,27549.0
21920,25834.0
21928,24761.0
21936,24372.0
21944,24179.0
21952,24927.0
21960,26211.0
21968,27970.0
21976,29378.0
21984,30739.0
21992,31613.0
22000,32586.0
22008,33869.0
22016,35495.0
22024,37094.0
22032,38482.0
22040,39430.0
22048,39746.0
22056,39439.0
22064,38277.0
22072,37043.0
22080,35563.0
22088,32724.0
22096,29768.0
22104,27320.0
22112,25499.0
22120,24405.0
22128,23929.0
22136,23697.0
22144,24006.0
22152,24216.0
22160,25008.0
22168,25740.0
22176,26847.0
22184,28183.0
22192,29316.0
22200,30170.0
22208,31402.0
22216,32783.0
22224,33628.0
22232,34610.0
22240,35361.0
22248,35368.0
22256,34442.0
22264,33621.0
22272,32581.0
22280,30255.0
22288,27691.0
22296,25920.0
22304,24569.0
22312,23225.0
22320,22856.0
22328,22594.0
22336,22575.0
22344,22272.0
22352,22787.0
22360,24115.0
22368,24867.0
22376,25540.0
22384,26949.0
22392,27723.0
22400,28840.0
22408,30285.0
22416,31491.0
22424,32556.0
22432,33418.0
22440,33753.0
22448,33107.0
22456,32674.0
22464,31780.0
22472,29487.0
22480,26928.0
22488,24884.0
22496,23757.0
22504,23031.0
22512,22834.0
22520,23247.0
22528,24214.0
22536,25442.0
22544,26760.0
22552,28645.0
22560,29695.0
22568,30186.0
22576,31032.0
22584,31869.0
22592,32996.0
22600,34122.0
22608,35442.0
22616,36376.0
22624,36783.0
22632,36681.0
22640,35832.0
22648,35280.0
22656,34107.0
22664,31084.0
22672,28115.0
22680,25894.0
22688,24674.0
22696,23931.0
22704,23728.0
22712,23491.0
22720,24222.0
22728,25394.0
22736,26952.0
22744,28515.0
22752,29676.0
22760,30676.0
22768,31740.0
22776,32762.0
22784,34323.0
22792,35707.0
22800,36963.0
22808,37993.0
22816,38529.0
22824,38325.0
22832,37367.0
22840,36491.0
22848,35103.0
22856,31911.0
22864,28826.0
22872,26484.0
22880,24877.0
22888,23693.0
22896,23214.0
22904,23646.0
22912,24379.0
22920,25506.0
22928,27463.0
22936,29060.0
22944,30063.0
22952,31365.0
22960,32973.0
22968,34430.0
22976,36239.0
22984,37953.0
22992,39316.0
23000,40478.0
23008,41013.0
23016,40814.0
23024,39516.0
23032,38488.0
23040,36924.0
23048,33493.0
23056,30028.0
23064,27482.0
23072,25725.0
23080,24818.0
23088,24169.0
23096,24103.0
23104,24799.0
23112,26095.0
23120,28028.0
23128,29398.0
23136,30960.0
23144,32820.0
23152,34390.0
23160,35978.0
23168,37758.0
23176,39411.0
23184,40775.0
23192,41333.0
23200,41627.0
23208,41121.0
23216,39851.0
23224,39209.0
23232,37745.0
23240,34206.0
23248,30768.0
23256,28389.0
23264,26953.0
23272,25968.0
23280,25229.0
23288,25154.0
23296,25858.0
23304,26590.0
23312,28640.0
23320,30639.0
23328,32184.0
23336,34004.0
23344,35910.0
23352,37274.0
23360,38837.0
23368,40541.0
23376,42153.0
23384,42774.0
23392,43183.0
23400,42784.0
23408,41792.0
23416,40538.0
23424,38909.0
23432,35535.0
23440,32253.0
23448,29611.0
23456,27673.0
23464,26229.0
23472,25328.0
23480,25319.0
23488,25254.0
23496,25080.0
23504,26214.0
23512,28156.0
23520,29927.0
23528,32108.0
23536,34170.0
23544,35961.0
23552,37671.0
23560,38930.0
23568,39890.0
23576,40651.0
23584,40248.0
23592,38968.0
23600,37779.0
23608,36225.0
23616,33536.0
23624,30652.0
23632,28414.0
23640,26949.0
23648,25704.0
23656,24921.0
23664,24729.0
23672,24717.0
23680,24391.0
23688,25089.0
23696,26515.0
23704,28180.0
23712,30155.0
23720,31885.0
23728,33495.0
23736,35465.0
23744,37229.0
23752,38823.0
23760,40166.0
23768,41036.0
23776,41037.0
23784,39936.0
23792,38885.0
23800,37285.0
23808,33996.0
23816,30656.0
23824,28291.0
23832,26541.0
23840,25475.0
23848,24902.0
23856,25079.0
23864,26144.0
23872,27382.0
23880,29463.0
23888,31382.0
23896,32835.0
23904,34759.0
23912,36423.0
23920,38059.0
23928,40195.0
23936,43764.0
23944,44000.0
23952,43443.0
23960,41908.0
23968,41145.0
23976,39249.0
23984,35578.0
23992,32054.0
24000,29546.0
24008,27906.0
24016,26901.0
24024,26211.0
24032,26260.0
24040,27175.0
24048,28325.0
24056,30213.0
24064,32169.0
24072,33986.0
24080,35953.0
24088,38117.0
24096,39851.0
24104,41984.0
24112,43785.0
24120,45497.0
24128,44287.0
24136,37379.0
24144,28819.0
24152,27617.0
24160,26751.0
24168,26701.0
24176,27401.0
24184,28665.0
24192,30807.0
24200,32813.0
24208,34734.0
24216,36798.0
24224,38889.0
24232,40565.0
24240,42730.0
24248,44357.0
24256,45331.0
24264,45981.0
24272,45761.0
24280,44910.0
24288,43386.0
24296,42612.0
24304,40801.0
24312,37230.0
24320,33552.0
24328,30716.0
24336,28684.0
24344,27315.0
24352,26510.0
24360,26655.0
24368,27423.0
24376,28490.0
24384,30342.0
24392,32212.0
24400,34049.0
24408,35979.0
24416,37847.0
24424,39470.0
24432,41486.0
24440,43193.0
24448,44218.0
24456,45020.0
24464,45093.0
24472,44117.0
24480,42744.0
24488,41886.0
24496,40269.0
24504,36870.0
24512,33374.0
24520,30610.0
24528,28689.0
24536,27509.0
24544,26954.0
24552,26908.0
24560,27565.0
24568,28689.0
24576,30234.0
24584,32443.0
24592,34242.0
24600,36304.0
24608,38441.0
24616,40098.0
24624,41917.0
24632,43392.0
24640,44174.0
24648,44843.0
24656,44856.0
24664,43871.0
24672,42362.0
24680,41282.0
24688,39782.0
24696,36641.0
24704,33569.0
24712,30887.0
24720,28847.0
24728,27431.0
24736,26460.0
24744,26068.0
24752,26182.0
24760,26302.0
24768,27125.0
24776,29015.0
24784,30923.0
24792,32694.0
24800,34261.0
24808,35508.0
24816,37106.0
24824,38422.0
24832,39747.0
24840,40547.0
24848,40538.0
24856,39845.0
24864,38561.0
24872,37864.0
24880,25918.0
24888,25352.0
24896,24875.0
24904,24845.0
24912,24726.0
24920,25160.0
24928,26374.0
24936,27677.0
24944,29264.0
24952,30772.0
24960,32326.0
24968,33723.0
24976,34941.0
24984,36367.0
24992,37450.0
25000,37952.0
25008,37764.0
25016,36588.0
25024,36032.0
25032,34758.0
25040,32211.0
25048,29506.0
25056,27335.0
25064,25878.0
25072,25211.0
25080,24765.0
25088,24999.0
25096,26155.0
25104,27684.0
25112,29616.0
25120,31212.0
25128,32440.0
25136,33903.0
25144,35334.0
25152,36490.0
25160,37967.0
25168,39165.0
25176,40343.0
25184,41133.0
25192,41136.0
25200,40491.0
25208,39006.0
25216,38376.0
25224,36735.0
25232,33623.0
25240,30566.0
25248,28202.0
25256,26657.0
25264,25892.0
25272,25329.0
25280,25461.0
25288,26524.0
25296,28142.0
25304,29704.0
25312,31034.0
25320,32077.0
25328,33342.0
25336,34666.0
25344,35755.0
25352,37325.0
25360,38834.0
25368,39956.0
25376,40987.0
25384,41235.0
25392,40619.0
25400,39237.0
25408,38497.0
25416,36894.0
25424,33822.0
25432,30659.0
25440,28275.0
25448,26695.0
25456,25704.0
25464,25328.0
25472,25432.0
25480,26213.0
25488,27652.0
25496,29191.0
25504,30805.0
25512,32066.0
25520,33364.0
25528,34734.0
25536,35726.0
25544,36748.0
25552,38322.0
25560,39606.0
25568,40414.0
25576,40443.0
25584,39704.0
25592,38190.0
25600,37207.0
25608,35346.0
25616,32281.0
25624,29313.0
25632,27310.0
25640,25951.0
25648,25451.0
25656,24991.0
25664,25278.0
25672,25902.0
25680,27362.0
25688,28953.0
25696,30239.0
25704,31349.0
25712,32571.0
25720,33588.0
25728,34684.0
25736,35746.0
25744,36908.0
25752,38013.0
25760,38737.0
25768,38799.0
25776,38113.0
25784,36782.0
25792,36424.0
25800,34992.0
25808,32231.0
25816,29459.0
25824,27257.0
25832,26073.0
25840,25135.0
25848,24655.0
25856,25080.0
25864,26017.0
25872,27283.0
25880,28656.0
25888,30155.0
25896,30942.0
25904,31575.0
25912,32409.0
25920,33357.0
25928,34145.0
25936,35276.0
25944,36377.0
25952,36832.0
25960,37022.0
25968,36403.0
25976,35293.0
25984,34894.0
25992,33601.0
26000,31311.0
26008,29010.0
26016,26998.0
26024,25683.0
26032,24717.0
26040,24117.0
26048,24036.0
26056,24430.0
26064,24493.0
26072,25063.0
26080,26398.0
26088,27383.0
26096,28256.0
26104,29142.0
26112,29952.0
26120,30726.0
26128,31626.0
26136,32909.0
26144,33850.0
26152,34430.0
26160,34244.0
26168,33286.0
26176,33048.0
26184,31882.0
26192,29845.0
26200,27697.0
26208,25782.0
26216,24343.0
26224,23604.0
26232,23092.0
26240,22834.0
26248,22942.0
26256,23120.0
26264,23394.0
26272,24284.0
26280,25099.0
26288,25929.0
26296,27151.0
26304,28422.0
26312,29840.0
26320,31015.0
26328,32365.0
26336,33483.0
26344,34280.0
26352,34506.0
26360,33724.0
26368,33525.0
26376,32392.0
26384,29876.0
26392,27347.0
26400,25604.0
26408,24452.0
26416,23796.0
26424,23519.0
26432,23663.0
26440,24880.0
26448,25871.0
26456,27407.0
26464,29051.0
26472,30036.0
26480,30914.0
26488,31849.0
26496,32819.0
26504,34068.0
